bytes_sent,bytes_recv,duration_ms,packet_count,unique_ports,failed_logins,icmp_ratio,syn_ratio,protocol,hour,label,traffic_id,timestamp
4281.345243632029,23524.109448857867,229.04073981716132,48,1,0,0.025083092103274154,0.3788312280033098,TCP,10,normal,PKT-10177,2025-01-01 14:45:00
3487.1959370853383,24141.716948783396,274.925548468543,45,1,1,0.03192955981652708,0.3356332067002512,UDP,13,normal,PKT-10178,2025-01-01 14:50:00
175678.88134003856,2592.7995702090943,26663.294182864392,690,1,0,0.01617435743524496,0.10375951014587025,TCP,1,data_exfil,PKT-10179,2025-01-01 14:55:00
6538.755264327858,42622.14563945509,148.46333996908413,52,4,0,0.029223554735574492,0.26474217306567394,UDP,9,normal,PKT-10180,2025-01-01 15:00:00
6781.587639892905,36719.38084106238,184.7942661679404,76,4,0,0.011818676770449227,0.23213570356488006,TCP,8,normal,PKT-10181,2025-01-01 15:05:00
142.68495471356655,367.6137384776858,5488.910011757805,608,167,2,0.3327261093726988,0.7161539081334423,ICMP,1,port_scan,PKT-10182,2025-01-01 15:10:00
7182.568364406066,32343.470587978332,376.5220245712322,49,4,0,0.04615073295238763,0.16036134943776187,TCP,10,normal,PKT-10183,2025-01-01 15:15:00
3477.3981414067757,25346.229206382028,197.02005979582984,45,4,0,0.02069936881276869,0.33061900972047265,TCP,18,normal,PKT-10184,2025-01-01 15:20:00
5589.241202389879,34529.50206859867,161.75335537969403,69,2,0,0.006532262801285116,0.10367704055950816,TCP,13,normal,PKT-10185,2025-01-01 15:25:00
4914.568188179706,32642.319564932735,165.22404210214927,52,4,1,0.013783271689358313,0.35520718958444697,TCP,8,normal,PKT-10186,2025-01-01 15:30:00
6502.618096477261,27912.8014159932,318.35697150817543,37,3,1,0.0007958151519855462,0.1680524453896698,TCP,17,normal,PKT-10187,2025-01-01 15:35:00
3287.092660786394,42960.56247308841,204.30020503924015,33,4,0,8.154238149324367e-05,0.2973268970751911,TCP,15,normal,PKT-10188,2025-01-01 15:40:00
5362.466782515127,37963.92226356255,192.1541145173994,52,3,0,0.03635078706341856,0.17114285895732761,HTTPS,8,normal,PKT-10189,2025-01-01 15:45:00
4877.618345472319,37908.425939722525,238.20885838054164,36,1,1,0.031916998190483145,0.10031559176811644,HTTPS,9,normal,PKT-10190,2025-01-01 15:50:00
4143.584507717308,32181.16210745703,57.88813629261642,20,4,1,0.006905236893437434,0.1013347074426589,TCP,14,normal,PKT-10191,2025-01-01 15:55:00
4815.973043757309,33620.30735183674,107.21285713864278,52,2,0,0.021670987775425334,0.28455686149905524,TCP,13,normal,PKT-10192,2025-01-01 16:00:00
139384.12858540213,4815.283586324243,16962.91127612564,1088,2,0,0.01469406977799171,0.13180046886882502,TCP,2,data_exfil,PKT-10193,2025-01-01 16:05:00
4311.9870725910005,29076.008965608522,186.1703134045251,24,4,1,0.0024333727420417506,0.20190511764085306,TCP,14,normal,PKT-10194,2025-01-01 16:10:00
4525.636111484627,20046.352969113046,215.6210425183818,35,2,0,0.03646356219301946,0.280799323163952,TCP,10,normal,PKT-10195,2025-01-01 16:15:00
6373.8538135340195,20121.495304708173,43.77475759614015,19,1,1,0.007813698855853963,0.22408094208786594,TCP,12,normal,PKT-10196,2025-01-01 16:20:00
7651.894870369824,40964.32790891305,250.30370348882425,35,1,0,0.04881004321790446,0.10223692942714091,UDP,18,normal,PKT-10197,2025-01-01 16:25:00
2596.610688411612,23598.306427185198,202.48377603908435,46,1,0,0.029203167134802532,0.22687178030741653,UDP,17,normal,PKT-10198,2025-01-01 16:30:00
6948.842446679098,30820.425469810136,160.52789276938572,42,4,1,0.030588017722424973,0.2395305785392288,HTTPS,19,normal,PKT-10199,2025-01-01 16:35:00
114695.15298911204,2866.4415248852,41231.6484284001,633,2,0,0.01909049722768277,0.19595909802761785,TCP,2,data_exfil,PKT-10200,2025-01-01 16:40:00
2926.72772693444,34476.32296492933,216.4328421569008,20,3,0,0.023019779354651174,0.2006337777847783,HTTPS,13,normal,PKT-10201,2025-01-01 16:45:00
4855.731594615002,19855.88866524802,233.55719142825987,44,2,0,0.009072722765072034,0.29008113578255834,HTTPS,18,normal,PKT-10202,2025-01-01 16:50:00
3412.1958770323863,17941.39481781562,181.10959265776114,50,4,1,0.014819374439650618,0.23128356719651527,TCP,15,normal,PKT-10203,2025-01-01 16:55:00
5443.990984530649,42633.48402385306,75.91844701215562,45,1,1,0.005941377113101299,0.28770483707811256,TCP,8,normal,PKT-10204,2025-01-01 17:00:00
4768.241481125149,27305.34425887526,238.71858351612218,30,3,0,0.029494637364547594,0.20930712140055382,HTTPS,12,normal,PKT-10205,2025-01-01 17:05:00
6070.730204723599,47834.18888444779,200.9022157294928,32,3,0,0.01222814216429366,0.2989714085531654,HTTPS,11,normal,PKT-10206,2025-01-01 17:10:00
6125.676793709686,32756.83923800286,301.1631847470429,43,1,0,0.028699210407624434,0.30412931832773693,UDP,18,normal,PKT-10207,2025-01-01 17:15:00
6028.623552911993,40496.20209775931,232.39858551397413,38,2,1,0.013711491119518538,0.2753839636647514,TCP,19,normal,PKT-10208,2025-01-01 17:20:00
5137.280267259812,13887.179241077682,107.70600668801916,49,4,0,0.036205361940876896,0.22500082328876453,TCP,15,normal,PKT-10209,2025-01-01 17:25:00
4018.780339898305,29988.85878845321,207.03703170648015,54,4,0,0.026017759298273397,0.1515259438205262,DNS,13,normal,PKT-10210,2025-01-01 17:30:00
6964.32602729079,36837.48584108449,155.16404249575396,32,4,0,0.007448891208976055,0.28062634780050766,TCP,16,normal,PKT-10211,2025-01-01 17:35:00
4251.056602191272,29984.64117458923,117.54263744541282,57,1,1,0.03864985130957137,0.25743854510002545,UDP,17,normal,PKT-10212,2025-01-01 17:40:00
6002.489027161995,28376.46445059704,205.01586425893714,58,1,1,0.024836889035903215,0.21630335446246768,TCP,10,normal,PKT-10213,2025-01-01 17:45:00
222.99151532324134,352.5072040862067,4646.1699624325865,463,130,2,0.7409658591543248,0.8144624951883688,ICMP,0,port_scan,PKT-10214,2025-01-01 17:50:00
4869.358743421235,45303.63846185402,217.94378457452754,14,2,1,0.013251065290280984,0.28030016528070345,TCP,8,normal,PKT-10215,2025-01-01 17:55:00
7815.266916922505,30288.479414382364,324.70529982392685,57,2,0,0.04986553712733171,0.10684007427249084,TCP,18,normal,PKT-10216,2025-01-01 18:00:00
5689.078657574918,36000.97449709556,277.21363941829327,33,2,0,0.04959476593647992,0.37508697575853545,TCP,11,normal,PKT-10217,2025-01-01 18:05:00
6633.826245066189,15515.050560156842,197.75335399167744,22,4,1,0.042521559224318314,0.23450732719853765,TCP,8,normal,PKT-10218,2025-01-01 18:10:00
6186.209182535121,34523.683353352746,239.15071511507273,44,1,0,0.04417757031256717,0.37905457862343117,UDP,17,normal,PKT-10219,2025-01-01 18:15:00
175.49019432609902,411.01541158826774,4693.131687439702,687,132,0,0.7716217905875061,0.9591578181522948,TCP,1,port_scan,PKT-10220,2025-01-01 18:20:00
5108.050359848867,13987.634044490569,101.76675594465253,30,1,0,0.0006986359709231283,0.11135983499293847,HTTPS,8,normal,PKT-10221,2025-01-01 18:25:00
6573.760432162024,28306.129579644847,229.54864477599236,39,1,1,0.032774568427948424,0.3256414816986771,TCP,15,normal,PKT-10222,2025-01-01 18:30:00
5045.9472388916265,25994.04204994467,221.90430762588156,32,1,0,0.010819465434148735,0.2248940466195401,TCP,19,normal,PKT-10223,2025-01-01 18:35:00
2253.6412612287045,30692.044335371695,168.24689270097667,28,1,1,0.037815355723547675,0.15518033574070594,TCP,8,normal,PKT-10224,2025-01-01 18:40:00
4535.980190419642,29776.140347758257,177.5519642529549,36,2,1,0.0290435674218191,0.16833615728836143,TCP,9,normal,PKT-10225,2025-01-01 18:45:00
6598.970346181465,33063.085891080395,160.66020642158924,19,2,1,0.007640663202610371,0.2888549714210313,TCP,19,normal,PKT-10226,2025-01-01 18:50:00
3982.603339767235,28512.346582511607,252.70378946929543,34,2,1,0.005604961621321103,0.2664476201129705,TCP,9,normal,PKT-10227,2025-01-01 18:55:00
4447.626564817954,20065.95576897286,148.67658233737228,27,4,0,0.02754822077567763,0.11255845762205142,TCP,14,normal,PKT-10228,2025-01-01 19:00:00
4113.93947905477,31622.20038601894,204.59280571505263,28,1,0,0.02767570924934769,0.1494118421472593,UDP,11,normal,PKT-10229,2025-01-01 19:05:00
5018.079770902738,18371.205760546953,171.6242157632258,49,2,1,0.03877122263363372,0.15481830446143274,HTTPS,12,normal,PKT-10230,2025-01-01 19:10:00
2937.6562874450274,33557.814545561865,88.24303537990949,45,4,0,0.042012551031390594,0.36235167973395355,TCP,16,normal,PKT-10231,2025-01-01 19:15:00
7222.18332148846,23113.266571811437,238.807509479769,31,4,0,0.0020434994885837167,0.14161228094764278,TCP,19,normal,PKT-10232,2025-01-01 19:20:00
4632.083231086835,18981.47475583706,238.0102453878407,39,2,0,0.046018118064740245,0.3929739970370003,TCP,19,normal,PKT-10233,2025-01-01 19:25:00
4666.66595435184,43179.15198082663,84.64170114879897,41,4,0,0.02244031918861088,0.3105645161243774,TCP,10,normal,PKT-10234,2025-01-01 19:30:00
4502.767741854118,15538.425121800537,239.83383474155028,32,2,0,0.0386689644069242,0.3591474850791265,UDP,16,normal,PKT-10235,2025-01-01 19:35:00
3645.6092328694604,19082.066782387476,188.45724971837961,28,2,0,0.03915064177284214,0.17222288605725822,TCP,9,normal,PKT-10236,2025-01-01 19:40:00
5678.500925964708,32160.763473578292,225.92713778560378,52,3,0,0.005319032465548379,0.16795167457935267,TCP,12,normal,PKT-10237,2025-01-01 19:45:00
4041.683227634987,30111.881774922338,74.62583275316425,41,2,1,0.036556968845402986,0.32731495624379625,TCP,14,normal,PKT-10238,2025-01-01 19:50:00
3176.163613843804,31682.33032868917,229.3066346920035,48,3,1,0.02455409132472902,0.22801893987307376,TCP,11,normal,PKT-10239,2025-01-01 19:55:00
4514.312443570099,32858.555381685015,244.07395047148322,36,4,1,0.04546506578201353,0.35188347686176435,HTTPS,18,normal,PKT-10240,2025-01-01 20:00:00
5956.206353976682,44875.95846098649,171.87802118853654,7,4,0,0.04320693384102661,0.18029462051795575,TCP,8,normal,PKT-10241,2025-01-01 20:05:00
3479.423950339402,41053.660747022375,303.4807974767496,34,1,1,0.04375116593869771,0.12188840234804074,HTTPS,17,normal,PKT-10242,2025-01-01 20:10:00
3133.2923185983873,26717.280213239126,254.1987873673115,42,2,0,0.013563703635399566,0.22807955792990092,TCP,13,normal,PKT-10243,2025-01-01 20:15:00
1924.741848453466,30023.946329599647,207.38832306035664,54,3,1,0.0350005077033712,0.3151932156119213,TCP,19,normal,PKT-10244,2025-01-01 20:20:00
4133.691668966524,27408.121796028558,185.8512645141763,48,2,0,0.005568248639329399,0.16287893449803298,TCP,12,normal,PKT-10245,2025-01-01 20:25:00
4803.293704694983,37738.39388674218,261.34938346632487,38,4,0,0.027894333924987205,0.14391694866586222,TCP,18,normal,PKT-10246,2025-01-01 20:30:00
6519.073726729743,29517.985228789705,212.57862747489548,41,2,1,0.006371333553629982,0.2864441672605432,UDP,10,normal,PKT-10247,2025-01-01 20:35:00
5552.534919050988,31472.462650172525,204.51292537356565,44,1,1,0.018963297529313645,0.23268470953679166,HTTPS,16,normal,PKT-10248,2025-01-01 20:40:00
4485.820773703431,38358.98249963542,89.66805989211296,32,3,0,0.012263292155464983,0.1984430548104383,TCP,13,normal,PKT-10249,2025-01-01 20:45:00
2475.6953425762927,22143.844641357595,390.9561439659138,24,2,0,0.0010184236842188832,0.14612058384665258,DNS,10,normal,PKT-10250,2025-01-01 20:50:00
4754.835652213231,36590.02505500946,164.5590277406826,52,3,1,0.010580129072684198,0.3952942035345517,TCP,13,normal,PKT-10251,2025-01-01 20:55:00
240.06786181777744,483.1300320577401,4984.529237163198,676,104,1,0.8812882345578945,0.9229454330215157,TCP,3,port_scan,PKT-10252,2025-01-01 21:00:00
124.98853622868054,73.74097569513052,4.420670900349139,1479,1,1,0.95416857492715,0.8048100951346543,ICMP,1,ddos,PKT-10253,2025-01-01 21:05:00
4716.133488595392,40215.84665758435,273.81117782302823,37,3,1,0.015015983456150789,0.21881768343509642,HTTPS,8,normal,PKT-10254,2025-01-01 21:10:00
4642.739384038002,28770.51916510386,252.44944489371062,27,4,0,0.0035155569282227686,0.25001086448129195,UDP,8,normal,PKT-10255,2025-01-01 21:15:00
4079.0347979106546,37769.1120545833,148.0589664311891,44,2,0,0.04272634340210981,0.19702577738824245,DNS,14,normal,PKT-10256,2025-01-01 21:20:00
4778.706979639471,18658.526638723444,153.11586880195532,50,4,1,0.028791680929090194,0.3137443851279601,DNS,14,normal,PKT-10257,2025-01-01 21:25:00
5720.215105087416,31950.019843213184,257.988373724496,54,3,0,0.03457770735537093,0.10111765242328623,UDP,16,normal,PKT-10258,2025-01-01 21:30:00
4317.52477948883,31784.97614724933,96.37270524271719,57,1,0,0.0010393412237920785,0.3491904480948571,TCP,13,normal,PKT-10259,2025-01-01 21:35:00
6392.445487352727,32616.078950314517,209.0998522788915,45,4,0,0.01607003400712384,0.184530087347906,UDP,10,normal,PKT-10260,2025-01-01 21:40:00
5575.090796530243,27093.914819449554,148.76079425156593,20,4,0,0.04143687695968562,0.15524205600802277,HTTPS,12,normal,PKT-10261,2025-01-01 21:45:00
3232.5445653277015,22090.98280452315,82.70512140243665,26,1,0,0.017966951698169437,0.36410646460384466,UDP,17,normal,PKT-10262,2025-01-01 21:50:00
3124.5266916152805,18720.24237532899,256.4775797359053,30,2,0,0.014668758639599828,0.17714261114235885,TCP,16,normal,PKT-10263,2025-01-01 21:55:00
5998.077663459179,23335.70621763191,157.21509294251535,49,2,0,0.012443986407393949,0.1027716764255538,TCP,8,normal,PKT-10264,2025-01-01 22:00:00
170714.42355054073,4748.079134906002,21791.343992549475,530,2,0,0.0018976235734333691,0.16970641017282628,HTTPS,2,data_exfil,PKT-10265,2025-01-01 22:05:00
5329.073752045784,17754.277941946348,207.63512307901888,51,2,1,0.0015240454562324701,0.2647809704804992,UDP,16,normal,PKT-10266,2025-01-01 22:10:00
5373.180964701624,17032.691853534787,150.87321797245053,23,1,1,0.025269882727969314,0.225559233110996,TCP,8,normal,PKT-10267,2025-01-01 22:15:00
4713.043512677577,29627.301837285286,144.1055651212136,40,1,1,0.023720802244632203,0.2594514195528246,UDP,14,normal,PKT-10268,2025-01-01 22:20:00
2934.9707786655367,33586.59252778527,197.53339887326524,46,2,0,0.009503044330406558,0.3322072257977312,HTTPS,18,normal,PKT-10269,2025-01-01 22:25:00
5823.10822829619,37851.83799446493,220.86035073129338,40,3,1,0.029735133595880016,0.27938515393592706,TCP,14,normal,PKT-10270,2025-01-01 22:30:00
6614.360236199578,36195.957630922974,160.57121848835524,39,3,0,0.01585603309375691,0.3227707185266955,UDP,8,normal,PKT-10271,2025-01-01 22:35:00
3476.6313781886874,34716.37508828482,273.1699243189477,52,1,1,0.034963540450696905,0.17048366357592099,UDP,19,normal,PKT-10272,2025-01-01 22:40:00
6257.733805604517,29715.114110479273,115.8490181681269,53,4,0,0.032765342500364524,0.3288970807999106,TCP,16,normal,PKT-10273,2025-01-01 22:45:00
5619.098917393982,39713.518631428014,230.00497215138722,39,1,0,0.015291862020628356,0.36351486315606873,HTTPS,11,normal,PKT-10274,2025-01-01 22:50:00
188459.7067255992,7714.675167999612,18619.131212187047,395,2,1,0.003861664149216304,0.1883499737472959,TCP,3,data_exfil,PKT-10275,2025-01-01 22:55:00
7192.166438363303,40518.462972047244,175.93883321226122,48,1,1,0.03965397163475107,0.18287384231017348,TCP,14,normal,PKT-10276,2025-01-01 23:00:00
6341.319992770114,24375.44735281758,158.63886200365118,46,1,0,0.001163022006088388,0.13997834332930928,UDP,14,normal,PKT-10277,2025-01-01 23:05:00
4744.388628253693,32003.570402086087,262.16583671927185,43,1,1,0.04950728070278816,0.2933816019503001,UDP,18,normal,PKT-10278,2025-01-01 23:10:00
5303.45928774679,26706.004658522805,165.56333332304337,49,1,0,0.045599382378574055,0.17838946030724923,DNS,11,normal,PKT-10279,2025-01-01 23:15:00
5621.614149913995,31692.8778623604,168.90934551465455,45,2,0,0.009276209481595367,0.18737898001430245,HTTPS,8,normal,PKT-10280,2025-01-01 23:20:00
3161.591354349128,34934.513597518235,336.48734065021114,42,2,0,0.009788580110486235,0.14773532412714185,TCP,12,normal,PKT-10281,2025-01-01 23:25:00
5191.760604750928,28942.170747750624,240.6463284159252,43,1,0,0.013710120114669995,0.279051200365134,TCP,13,normal,PKT-10282,2025-01-01 23:30:00
5822.641881244699,39965.079681374984,140.92987352983135,64,2,0,0.0019479394708061593,0.3216278259643742,HTTPS,18,normal,PKT-10283,2025-01-01 23:35:00
4771.216201321462,20503.43658900504,213.14565275055327,31,3,0,0.028368027950702923,0.2880766047114067,HTTPS,19,normal,PKT-10284,2025-01-01 23:40:00
5745.741116080646,30504.0189466776,236.00165387374656,47,4,1,0.02175438754244216,0.2966782406065862,DNS,9,normal,PKT-10285,2025-01-01 23:45:00
5811.697416206797,35557.36489302727,176.45218211782003,34,2,0,0.04720575577482641,0.10777786842728325,HTTPS,14,normal,PKT-10286,2025-01-01 23:50:00
277321.69480780256,6590.460437287426,24135.05334973923,759,1,0,0.0031244873944822962,0.07481894545926746,HTTPS,3,data_exfil,PKT-10287,2025-01-01 23:55:00
5479.1003956868435,29086.320865777307,105.40395422348502,26,3,1,0.01582300712076234,0.2029412874530397,TCP,13,normal,PKT-10288,2025-01-02 00:00:00
4376.964109730472,27154.413475431724,138.02785149903497,34,3,1,0.009086478390596309,0.3758419925530274,UDP,14,normal,PKT-10289,2025-01-02 00:05:00
3906.3742433845873,25776.65890140549,246.29293070521334,53,1,0,0.031372304505369146,0.35100436569329996,TCP,12,normal,PKT-10290,2025-01-02 00:10:00
4664.211774679251,32719.00288954163,31.384848990847757,31,3,1,0.020148137088525288,0.26668435770710563,HTTPS,16,normal,PKT-10291,2025-01-02 00:15:00
5405.514858922589,41783.628577516596,103.78427312791759,43,1,0,0.04156810629415142,0.22178331924639094,TCP,14,normal,PKT-10292,2025-01-02 00:20:00
8491.479650519128,17198.35320765218,261.5885514444284,71,1,1,0.04211211239605804,0.24379140481533573,TCP,9,normal,PKT-10293,2025-01-02 00:25:00
5952.7264202216065,39322.46028437742,182.84999122359088,42,3,0,0.0030811999188806007,0.29523395067224284,HTTPS,10,normal,PKT-10294,2025-01-02 00:30:00
5641.835661042376,42415.04096097991,223.56742740467033,40,1,1,0.005713150412673007,0.20350839605278442,TCP,13,normal,PKT-10295,2025-01-02 00:35:00
5658.630018394364,27826.604930501664,240.78565662208945,48,3,0,0.015162430907392289,0.10679619631238121,TCP,16,normal,PKT-10296,2025-01-02 00:40:00
6403.320688197724,36763.864867854834,262.7750972905349,25,1,0,0.015172144869589711,0.1436013133681427,DNS,13,normal,PKT-10297,2025-01-02 00:45:00
5814.731402457793,30284.611815877,240.2438934701492,46,4,0,0.029475316520173395,0.3246481001405035,HTTPS,8,normal,PKT-10298,2025-01-02 00:50:00
1408.6095426492925,51685.96421774661,225.52758672188594,35,1,1,0.023350917870659977,0.15661976630288876,UDP,19,normal,PKT-10299,2025-01-02 00:55:00
6260.462206186094,30559.3566479586,281.993735450032,50,3,0,0.0242157794342741,0.14818683244286104,HTTPS,10,normal,PKT-10300,2025-01-02 01:00:00
4601.241812126931,24606.300306203928,289.8142603650991,41,4,1,0.022959804784603268,0.3872777302582515,TCP,18,normal,PKT-10301,2025-01-02 01:05:00
4587.286623159975,32692.665012843478,231.07793606812328,51,4,1,0.03134081180651514,0.28893633241747557,HTTPS,14,normal,PKT-10302,2025-01-02 01:10:00
7598.467408114916,36721.76130155358,234.83666687659343,38,4,1,0.04210097681621304,0.11628732632437377,UDP,16,normal,PKT-10303,2025-01-02 01:15:00
5049.173139314391,28680.497796830252,91.99207054988632,39,1,1,0.008171464406841827,0.12195420717428787,HTTPS,15,normal,PKT-10304,2025-01-02 01:20:00
5009.508593543403,32909.5852027437,27.519359515249675,30,2,1,0.033787425578028475,0.2952831770265363,TCP,8,normal,PKT-10305,2025-01-02 01:25:00
4357.508266755339,15105.238774059908,215.3936894214545,41,1,0,0.04525963781067313,0.33771869405501587,TCP,8,normal,PKT-10306,2025-01-02 01:30:00
6732.968054160045,29289.62841829999,145.81806527925778,69,1,0,0.007532637871645648,0.3732957518493413,UDP,16,normal,PKT-10307,2025-01-02 01:35:00
635.9977594720995,485.1311783045562,89.9834552201934,59,1,17,0.005175358130948293,0.6705194253891887,TCP,3,brute_force,PKT-10308,2025-01-02 01:40:00
6282.528986445918,36172.26607809535,225.91922050177155,36,1,0,0.03411448593298657,0.22622016134950296,TCP,12,normal,PKT-10309,2025-01-02 01:45:00
5946.932338757811,26081.99853679033,301.83062150037307,35,4,1,0.02593852916081545,0.16483361652465134,UDP,18,normal,PKT-10310,2025-01-02 01:50:00
4621.223998545553,32329.851334779036,248.2405482741341,32,2,1,0.0062224424174176065,0.1523657150725814,TCP,15,normal,PKT-10311,2025-01-02 01:55:00
179.7571833829076,289.94911631858014,4856.02789077887,707,93,2,0.7598697487340511,0.858572328988653,ICMP,4,port_scan,PKT-10312,2025-01-02 02:00:00
1058.1782905278815,714.2898451032688,128.078279239047,49,2,21,0.015939644484366876,0.6192125630204693,SSH,13,brute_force,PKT-10313,2025-01-02 02:05:00
5707.307783817709,24845.06303829582,223.19083807347207,34,2,1,0.04057983722983315,0.3528313832828287,HTTPS,9,normal,PKT-10314,2025-01-02 02:10:00
5138.189987651163,29644.510658365165,201.17441119117692,21,1,0,0.017879910511153792,0.2750480654408729,TCP,11,normal,PKT-10315,2025-01-02 02:15:00
4045.0770753466463,25354.788778035323,286.46849639606967,36,2,1,0.04373177059214698,0.3996589721175049,TCP,8,normal,PKT-10316,2025-01-02 02:20:00
6052.930439331905,45470.3478815055,207.02941096645822,53,4,0,0.011773758520087736,0.24711952517789007,TCP,15,normal,PKT-10317,2025-01-02 02:25:00
6704.073025333142,24973.03113504417,25.084641699954602,30,2,1,0.02968065956589827,0.2263820681654572,TCP,16,normal,PKT-10318,2025-01-02 02:30:00
6317.6754519609085,32185.632182816982,225.92100193519838,47,1,0,0.009322764659728883,0.18061454460419896,HTTPS,8,normal,PKT-10319,2025-01-02 02:35:00
4311.739260276049,32626.943782652306,277.6805068767351,41,2,0,0.025366198979653476,0.15240520147619246,TCP,8,normal,PKT-10320,2025-01-02 02:40:00
2641.9396165201388,44170.72993814147,153.3507942157847,29,2,1,0.03733004820275609,0.1516473654909109,TCP,11,normal,PKT-10321,2025-01-02 02:45:00
4427.393159002507,20624.22725679364,298.27366498241213,39,3,1,0.022546237365799728,0.20827083804738492,TCP,16,normal,PKT-10322,2025-01-02 02:50:00
4497.672455021338,18461.60691552471,111.98915570205554,24,1,0,0.025152290241383886,0.20913909464939104,UDP,8,normal,PKT-10323,2025-01-02 02:55:00
4854.070102379766,28165.658771581537,150.70458080074445,34,4,1,0.04385876831894583,0.24500050396484105,UDP,12,normal,PKT-10324,2025-01-02 03:00:00
4292.712788825076,26733.334697386646,221.33889343813132,41,4,0,0.012138949273041029,0.3973600092328754,TCP,18,normal,PKT-10325,2025-01-02 03:05:00
5575.065669773706,17524.93411755513,110.1634360714296,51,4,0,0.03666724241816754,0.14358174020981065,TCP,14,normal,PKT-10326,2025-01-02 03:10:00
2784.713274731402,30543.89300840871,120.45319132039045,27,4,0,0.0042387371386122365,0.12594525887361535,TCP,9,normal,PKT-10327,2025-01-02 03:15:00
5099.046046341824,32023.07851975919,196.59371031644446,19,2,0,0.03085114550802804,0.30851151634297547,TCP,9,normal,PKT-10328,2025-01-02 03:20:00
4383.609153749394,31835.85372370885,10.0,38,3,1,0.023258406791842157,0.2648901432079741,UDP,16,normal,PKT-10329,2025-01-02 03:25:00
8630.622518371103,22028.65099198088,312.07054882503735,53,2,0,0.03953007445278001,0.3090118087228233,UDP,9,normal,PKT-10330,2025-01-02 03:30:00
4731.160061825368,25786.276864430336,231.53901195536247,36,2,0,0.02232983450587539,0.14432603352163223,TCP,15,normal,PKT-10331,2025-01-02 03:35:00
3373.4178916499504,34929.077344017904,251.5646729587184,42,3,1,0.026652030239317788,0.3483772441469717,UDP,8,normal,PKT-10332,2025-01-02 03:40:00
5149.216209523608,24599.088382852307,272.89904356551574,39,4,1,0.04563684505905631,0.15722828573999925,TCP,14,normal,PKT-10333,2025-01-02 03:45:00
6493.552078849885,32566.797170596856,164.64719863362478,24,1,1,0.0122268287875903,0.36065487730660484,UDP,9,normal,PKT-10334,2025-01-02 03:50:00
1994.716561900229,31189.016762422645,217.38185265828992,34,2,0,0.032670240600182116,0.1774364498948674,HTTPS,18,normal,PKT-10335,2025-01-02 03:55:00
5414.411268992831,34903.723043796796,135.49745434522526,33,4,1,0.04846769443492932,0.3656988760136125,TCP,18,normal,PKT-10336,2025-01-02 04:00:00
3451.605994133245,25943.157756574063,135.24370167221377,41,3,1,0.01629818013896658,0.2974096931152339,HTTPS,18,normal,PKT-10337,2025-01-02 04:05:00
6721.718991100345,35263.104083465434,267.7043249846184,57,1,1,0.033758535819052464,0.19935982204186334,TCP,8,normal,PKT-10338,2025-01-02 04:10:00
7368.636884615653,38837.43372322024,92.25579609763474,30,4,0,0.007491641634615298,0.2265065664350777,HTTPS,14,normal,PKT-10339,2025-01-02 04:15:00
5373.554183460413,41819.149073360284,125.51412096463174,59,4,1,0.040544937616698015,0.3388446275943483,TCP,12,normal,PKT-10340,2025-01-02 04:20:00
4462.974967888356,34191.60763354137,82.25501189406515,38,3,1,0.0009425789518976657,0.26620585062121316,UDP,18,normal,PKT-10341,2025-01-02 04:25:00
3767.9199811634207,29122.180386445678,115.42761006893805,60,3,0,0.02684999692092497,0.3653544962100025,TCP,18,normal,PKT-10342,2025-01-02 04:30:00
9357.60075386061,22354.998660788817,169.23599119856667,43,2,0,0.0029457669667901755,0.26628944058387943,TCP,8,normal,PKT-10343,2025-01-02 04:35:00
274.99133986144057,127.30345144235343,4630.78670853119,360,86,2,0.8793475809567157,0.9704722981496707,TCP,5,port_scan,PKT-10344,2025-01-02 04:40:00
5595.48695674826,38230.24735796408,144.07825175168588,42,3,1,0.04027930528477335,0.27723212459126045,TCP,11,normal,PKT-10345,2025-01-02 04:45:00
5213.638604105848,14864.429973504717,181.80644698848928,29,3,1,0.02078390965561171,0.3073396043612586,DNS,17,normal,PKT-10346,2025-01-02 04:50:00
2830.913218417318,25022.658397965934,190.94652722168823,49,2,1,0.003480550089930279,0.37581907731032316,HTTPS,19,normal,PKT-10347,2025-01-02 04:55:00
6627.930506668865,31357.652361142496,215.60831785143105,30,3,0,0.03302918377522758,0.3855497346092407,UDP,18,normal,PKT-10348,2025-01-02 05:00:00
5277.988474123073,32984.418547473426,179.07504791468784,17,3,0,0.036285419786887166,0.2998535956345068,HTTPS,18,normal,PKT-10349,2025-01-02 05:05:00
3599.5734799851843,25022.340437642255,218.9460893430422,54,1,1,0.044940844616845894,0.3742014116352903,TCP,11,normal,PKT-10350,2025-01-02 05:10:00
5108.194261570804,37899.2411603712,118.98529188894706,41,3,0,0.024662243737230874,0.130929841025593,TCP,11,normal,PKT-10351,2025-01-02 05:15:00
5349.317030205752,30884.90498062942,118.03768696695948,25,1,0,0.015406348101813423,0.34007453308266034,TCP,16,normal,PKT-10352,2025-01-02 05:20:00
4365.052531933769,26732.890981962188,89.4440774909094,49,4,1,0.020207726780663807,0.19547516638552098,UDP,10,normal,PKT-10353,2025-01-02 05:25:00
8896.510589893749,28255.766975164624,126.7900272416399,44,4,0,0.012518829949491156,0.3713073100274924,TCP,15,normal,PKT-10354,2025-01-02 05:30:00
5669.796764044916,16368.057099116995,269.84452800741946,39,2,0,0.03193777778842187,0.1706973866707101,TCP,11,normal,PKT-10355,2025-01-02 05:35:00
